2025-09-05 16:50:26,923 | DEBUG | MainThread | setup_logging:72 - Logger initialized. Log file: logs\app.log
2025-09-08 11:48:00,290 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 2217 ms. Body preview={"generation":"<|end_header_id|><|start_header_id|>assistant<|end_header_id|>\n\nThe conversation commenced with a proposal to select an item in August. This initial suggestion sparked a response from one of the speakers, who decided to conduct an experiment. As part of this test, the speaker began …
2025-09-08 11:48:00,302 | INFO | scanner | summarize_transcript:510 - No explicit items; invoking inferred-items fallback…
2025-09-08 11:48:01,493 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 1191 ms. Body preview={"generation":"{\n  \"action_items\": [\n    {\"item\": \"Conduct experiment and categorize items\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Evaluate and organize options\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Select an item in August\", \"owner\": \"\", \"deadlin…
2025-09-08 11:48:01,494 | DEBUG | scanner | summarize_transcript:517 - Inferred 3 action items.
2025-09-08 11:48:01,495 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:48:03,373 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:48:04,181 | INFO | scanner | update_row_partial:282 - Row 6 updated. summary=False action_items=True
2025-09-08 11:48:04,183 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:48:04,864 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:48:06,304 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:48:06,899 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 1 rows (empty-list-missing=True)
2025-09-08 11:48:06,900 | DEBUG | scanner | fetch_missing:258 - missing ids=[34]
2025-09-08 11:48:07,192 | INFO | scanner | missing_scanner:612 - Scanner found 1 rows with missing fields
2025-09-08 11:48:07,193 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:48:09,241 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:48:09,816 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(34) -> found
2025-09-08 11:48:09,879 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:48:10,105 | INFO | scanner | process_row:553 - Row 34 | meetingid=hsa-keuc-rgf | need_summary=False need_items=True
2025-09-08 11:48:10,105 | DEBUG | scanner | flatten_transcription:441 - flatten_transcription: produced 17 chars, 1 lines
2025-09-08 11:48:10,105 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=17
2025-09-08 11:48:10,691 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 585 ms. Body preview={"generation":"{\n  \"summary_md\": \"The meeting started with Akash from Onelab mentioning CD.\",\n  \"action_items\": []\n}","prompt_token_count":175,"generation_token_count":28,"stop_reason":"stop"}
2025-09-08 11:48:14,357 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 3666 ms. Body preview={"generation":"The meeting commenced with Akash from Onelab introducing the topic of Computational Dynamics (CD). He provided an overview of the concept, highlighting its significance and relevance to the project at hand. This set the stage for the discussions that would follow, as the team began to…
2025-09-08 11:48:14,358 | INFO | scanner | summarize_transcript:510 - No explicit items; invoking inferred-items fallback…
2025-09-08 11:48:14,882 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:48:15,767 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 1409 ms. Body preview={"generation":"{\n  \"action_items\": [\n    {\"item\": \"Establish a clear plan of action for the project\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Prioritize efforts and allocate resources accordingly\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Work towards the same…
2025-09-08 11:48:15,768 | DEBUG | scanner | summarize_transcript:517 - Inferred 3 action items.
2025-09-08 11:48:15,768 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:48:17,672 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:48:19,572 | INFO | scanner | update_row_partial:282 - Row 34 updated. summary=False action_items=True
2025-09-08 11:48:19,895 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:48:24,585 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:48:24,897 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:48:27,166 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:48:27,708 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:48:27,977 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:48:29,902 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:48:32,994 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:48:34,911 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:48:35,656 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:48:36,220 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:48:36,501 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:48:39,921 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:48:41,506 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:48:43,515 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:48:44,063 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:48:44,361 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:48:44,934 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:48:49,369 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:48:49,947 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:48:53,351 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:48:53,949 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:48:54,263 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:48:54,955 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:48:59,265 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:48:59,968 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:02,568 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:49:03,184 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:49:03,500 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:49:04,972 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:08,508 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:49:09,993 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:10,465 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:49:11,001 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:49:11,269 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:49:14,998 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:16,277 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:49:18,756 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:49:19,330 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:49:19,624 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:49:20,007 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:24,631 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:49:25,021 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:27,503 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:49:28,007 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:49:28,260 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:49:30,032 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:33,261 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:49:35,042 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:37,037 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:49:37,582 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:49:38,447 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:49:40,042 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:43,461 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:49:45,044 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:45,305 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:49:45,862 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:49:46,124 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:49:50,056 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:51,130 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:49:53,061 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:49:53,609 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:49:53,882 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:49:55,075 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:49:58,897 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:50:00,086 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:00,751 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:50:01,272 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:50:01,531 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:50:05,095 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:06,547 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:50:08,619 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:50:09,220 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:50:09,503 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:50:10,098 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:14,507 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:50:15,099 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:16,533 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:50:17,093 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:50:17,375 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:50:20,107 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:22,377 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:50:24,372 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:50:24,938 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:50:25,119 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:25,224 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:50:30,125 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:30,233 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:50:34,482 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:50:35,137 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:35,774 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:50:36,062 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:50:40,144 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:41,077 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:50:43,135 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:50:44,336 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:50:44,625 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:50:45,150 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:49,639 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:50:50,156 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:51,921 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:50:52,531 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:50:52,831 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:50:55,166 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:50:57,849 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:51:00,173 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:51:00,613 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:51:01,188 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:51:01,473 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:51:05,185 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:51:06,476 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:51:08,594 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:51:09,751 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:51:10,076 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:51:10,198 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:51:15,082 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:51:15,206 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:51:17,266 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:51:17,897 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 0 rows (empty-list-missing=True)
2025-09-08 11:51:18,197 | DEBUG | scanner | missing_scanner:616 - Scanner: no missing rows.
2025-09-08 11:51:20,214 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
